timestamp,rpm
2026-06-13 10:40:00,2451.6417
2026-06-13 11:00:00,1705.1429
,
2026-06-13 11:20:00,2393.1017
2026-06-13 11:40:00,1763.05
2026-06-13 12:00:00,1902.3929
,
2026-06-13 12:40:00,2270.5794
2026-06-13 13:00:00,1833.3083
2026-06-13 13:20:00,2168.2333
2026-06-13 13:40:00,1463.7222
,
2026-06-14 06:20:00,1752.0
2026-06-14 06:40:00,2221.05
2026-06-14 07:00:00,2605.4911
,
2026-06-14 09:00:00,2546.8776
2026-06-14 09:20:00,1652.2
2026-06-14 09:40:00,1907.0545
,
2026-06-14 10:20:00,2745.617
2026-06-14 10:40:00,2418.925
2026-06-14 11:00:00,3249.9583
,
2026-06-14 11:40:00,2243.4655
2026-06-14 12:00:00,2635.675
2026-06-14 12:20:00,2252.9365
,
2026-06-15 06:40:00,2163.75
2026-06-15 07:00:00,2370.7417
2026-06-15 07:20:00,1931.567
,
2026-06-15 08:40:00,2743.3559
2026-06-15 09:00:00,2415.4583
2026-06-15 09:20:00,2583.1
2026-06-15 09:40:00,1907.7778
,
2026-06-15 11:00:00,2382.3583
2026-06-15 11:20:00,2676.6
2026-06-15 11:40:00,2241.7634
,
2026-06-15 12:40:00,2640.5385
2026-06-15 13:00:00,2167.1343
,
2026-06-16 07:20:00,2042.7083
2026-06-16 07:40:00,2165.0417
2026-06-16 08:00:00,1768.3083
2026-06-16 08:20:00,2345.6833
2026-06-16 08:40:00,2734.55
2026-06-16 09:00:00,2295.6809
,
2026-06-16 09:40:00,1856.1538
2026-06-16 10:00:00,1754.3667
2026-06-16 10:20:00,2306.8167
2026-06-16 10:40:00,2167.4602
,
2026-06-16 11:40:00,1510.9725
2026-06-16 12:00:00,2769.375
2026-06-16 12:20:00,1748.3083
2026-06-16 12:40:00,2075.3516
,
2026-06-17 08:00:00,1588.5
2026-06-17 08:20:00,1593.6667
2026-06-17 08:40:00,2630.6667
2026-06-17 09:00:00,2191.75
,
2026-06-17 09:40:00,2664.3305
2026-06-17 10:00:00,2333.075
2026-06-17 10:20:00,2336.3457
,
2026-06-17 11:00:00,1085.3333
2026-06-17 11:20:00,1884.275
2026-06-17 11:40:00,2299.2857
,
2026-06-17 12:20:00,2010.2727
2026-06-17 12:40:00,1138.2692
,
2026-06-18 06:40:00,2790.75
2026-06-18 07:00:00,2092.3
